keyword,product_name,price,price_original,discount_percentage,rating,shop.name,url
keyboard,ROBOT RK10 Mini USB Wired keyboard Ultra-Thin Black,69000,Rp84.000,18,5.0,Aditech.Shop,https://www.tokopedia.com/shopaditech/robot-rk10-mini-usb-wired-keyboard-ultra-thin-black?extParam=ivf%3Dfalse%26keyword%3Dkeyboard%26search_id%3D20260518045924D709F38EF758B53CDU5D%26src%3Dsearch
keyboard,HUWEI [Peningkatan baru]AK105 Keyboard Gaming LED RGB 104 Tombol Set Mouse USB Wired Latensi Rendah Dual Tone,85800,Rp180.000,52,4.5,Huwei PC,https://www.tokopedia.com/huwei-pc/huwei-keyboard-gaming-led-rgb-lampu-usb-wired-keyboard-mouse-1-set-game-dengan-latensi-rendah-keyboard-mechical-yang-cocok-dengan-komputer-desktop-dan-laptop-keyboard-murah-keyboard-komputer-1734698708971783585-1735118963717342625?extParam=ivf%3Dfalse%26keyword%3Dkeyboard%26search_id%3D20260518045924D709F38EF758B53CDU5D%26src%3Dsearch
keyboard,KiiP Wireless Y87 Mechanical Keyboard Gaming Layout Hot-Swappable RGB Backlight,480350,Rp1.999.000,76,5.0,KiiP Gadget,https://www.tokopedia.com/kiip-gadget/kiip-wireless-y87-mechanical-keyboard-gaming-layout-hot-swappable-rgb-backlight-1731049721372903186?extParam=ivf%3Dfalse%26keyword%3Dkeyboard%26search_id%3D20260518045924D709F38EF758B53CDU5D%26src%3Dsearch
keyboard,KEYBOARD USB M-TECH STK-01  Keyboard USB M-TECH STK-01 Keyboard Komputer Murah Keyboard Laptop PC Full Size,29400,Rp42.000,30,4.8,King & Mega Perkasa Computer,https://www.tokopedia.com/king--mega-perkasa-computer/keyboard-usb-m-tech-stk-01-1731136882572822280?extParam=ivf%3Dfalse%26keyword%3Dkeyboard%26search_id%3D20260518045924D709F38EF758B53CDU5D%26src%3Dsearch
keyboard,ZIFRIEND RX75Pro Wireless Mechanical Keyboard 75% Layout RGB 3-5Pin Hot swap Independently Driven Gaming keyboard【12M Warranty 】,454000,Rp723.188,37,4.9,ZIFRIEND Indonesia,https://www.tokopedia.com/zifriend/zifriend-rx75pro-wireless-mechanical-keyboard-75-layout-rgb-3-5pin-hot-swap-independently-driven-gaming-keyboard-12m-warranty-1733176042532275753?extParam=ivf%3Dfalse%26keyword%3Dkeyboard%26search_id%3D20260518045924D709F38EF758B53CDU5D%26src%3Dsearch%26whid%3D21010405
keyboard,Keyboard Mouse Combo JETE MKS101 Keyboard & Mouse Wireless 1200 DPI Tanpa Kabel USB Dongle Keyboard Mouse Kantor Komputer,158166,Rp319.900,51,4.9,JETE Indonesia,https://www.tokopedia.com/gojeteindonesia/keyboard-mouse-combo-jete-mks101-keyboard-mouse-wireless-1200-dpi-tanpa-kabel-usb-dongle-keyboard-mouse-kantor-komputer-1733927373153339033?extParam=ivf%3Dtrue%26keyword%3Dkeyboard%26search_id%3D20260518045924D709F38EF758B53CDU5D%26src%3Dsearch%26whid%3D16889655
keyboard,Keyboard USB Logitech K120 Original 100% Garansi Resmi 1 Tahun,110700,Rp125.700,12,5.0,DUNIATECH KOMPUTER,https://www.tokopedia.com/duniatech73/keyboard-usb-logitech-k120-original-100-garansi-resmi-1-tahun?extParam=ivf%3Dfalse%26keyword%3Dkeyboard%26search_id%3D20260518045924D709F38EF758B53CDU5D%26src%3Dsearch
keyboard,Keyboard Rapid Trigger 75% hall effect magnetic switch RGB backlighting NT-75,657060,Rp999.000,34,5.0,Novatu Gaming,https://www.tokopedia.com/novatugaming/keyboard-rapid-trigger-75-hall-effect-magnetic-switch-rgb-backlighting-nt-75-1730862468015031788?extParam=ivf%3Dfalse%26keyword%3Dkeyboard%26search_id%3D20260518045924D709F38EF758B53CDU5D%26src%3Dsearch
keyboard,Leopard G700 Gaming Keyboard LED - Black,104990,Rp119.990,13,4.9,Trimedia Komputer,https://www.tokopedia.com/trimediakom/leopard-g700-gaming-keyboard-led-black?extParam=ivf%3Dfalse%26keyword%3Dkeyboard%26search_id%3D20260518045924D709F38EF758B53CDU5D%26src%3Dsearch
keyboard,Gaming Keyboard - Wired Keyboard RGB Light / Mechanical Feel Keyboard,184000,Rp399.000,54,4.9,Movios Official Store,https://www.tokopedia.com/movios-official-store/gaming-keyboard-wired-keyboard-rgb-light-mechanical-feel-keyboard-bee-white-00d91?extParam=ivf%3Dtrue%26keyword%3Dkeyboard%26search_id%3D20260518045924D709F38EF758B53CDU5D%26src%3Dsearch
keyboard,MICROPACK Keyboard K 201 USB K-201,75000,Rp90.000,17,5.0,PrimaJaya Toko,https://www.tokopedia.com/primajayaprima/micropack-keyboard-k-201-usb-k-201?extParam=ivf%3Dfalse%26keyword%3Dkeyboard%26search_id%3D20260518045924D709F38EF758B53CDU5D%26src%3Dsearch
keyboard,Robot RK20 Keyboard Kabel Mini Office Wired Keyboard RK20 Original,64100,Rp79.100,19,5.0,bestdeal_NEW,https://www.tokopedia.com/bestdealofficial/robot-rk20-keyboard-kabel-mini-office-wired-keyboard-rk20-original?extParam=ivf%3Dfalse%26keyword%3Dkeyboard%26search_id%3D20260518045924D709F38EF758B53CDU5D%26src%3Dsearch
keyboard,Keyboard Gaming and Mouse Mechanical RGB led/Set Mouse Dan Keycaps/Mouse Keyboard Gaming/Keyboard Komputer keyboard laptop,104000,Rp230.000,55,4.6,LAURA.TOKO,https://www.tokopedia.com/lauratoko-399/keyboard-gaming-and-mouse-mechanical-rgb-led-set-mouse-dan-keycaps-mouse-keyboard-gaming-keyboard-komputer-keyboard-laptop-1729638123933172762?extParam=ivf%3Dfalse%26keyword%3Dkeyboard%26search_id%3D20260518045924D709F38EF758B53CDU5D%26src%3Dsearch
keyboard,KEYBOARD ROBOT RK20,85000,Rp100.000,15,,JACOM CELL,https://www.tokopedia.com/jacom-cell/keyboard-robot-rk20-hitam?extParam=ivf%3Dfalse%26keyword%3Dkeyboard%26search_id%3D20260518045924D709F38EF758B53CDU5D%26src%3Dsearch
keyboard,Mechanical Gaming Keyboard 102 Keys Ergonomic Design USB-C Kompatibel PC Laptop Windows Mac Linux Garansi 12 Bulan Tahan Air dengan Efek Lampu Latar ARGB,239200,Rp260.000,8,4.6,Huwei PC,https://www.tokopedia.com/huwei-pc/mechanical-gaming-keyboard-102-keys-ergonomic-design-usb-c-kompatibel-pc-laptop-windows-mac-linux-garansi-12-bulan-tahan-air-dengan-efek-lampu-latar-argb-1732491465401861537?extParam=ivf%3Dfalse%26keyword%3Dkeyboard%26search_id%3D20260518045924D709F38EF758B53CDU5D%26src%3Dsearch
keyboard,Keyboard Usb Mtech STK 01,25900,Rp37.000,30,5.0,GOKLIK51,https://www.tokopedia.com/goklik-2/keyboard-usb-mtech-stk-01?extParam=ivf%3Dfalse%26keyword%3Dkeyboard%26search_id%3D20260518045924D709F38EF758B53CDU5D%26src%3Dsearch
keyboard,Paket Combo Gaming Keyboard RGB with Mouse Gaming Bundle Hitam,114500,Rp129.500,12,5.0,Yuvie1shopp,https://www.tokopedia.com/aksesorisrumahtangga/paket-combo-gaming-keyboard-rgb-with-mouse-gaming-bundle-hitam-paket-lengkap?extParam=ivf%3Dfalse%26keyword%3Dkeyboard%26search_id%3D20260518045924D709F38EF758B53CDU5D%26src%3Dsearch
keyboard,keyboard Logitech K120 USB Original,108900,Rp123.900,12,5.0,Mega Perkasa Computer & King,https://www.tokopedia.com/megaperkasacom/keyboard-logitech-k120-usb-original?extParam=ivf%3Dfalse%26keyword%3Dkeyboard%26search_id%3D20260518045924D709F38EF758B53CDU5D%26src%3Dsearch
keyboard,Keyboard USB Logitech K120,110000,Rp125.000,12,,BlessKomp,https://www.tokopedia.com/blesskomp/keyboard-usb-logitech-k120?extParam=ivf%3Dfalse%26keyword%3Dkeyboard%26search_id%3D20260518045924D709F38EF758B53CDU5D%26src%3Dsearch
keyboard,Keyboard Mikuso KB-039U Wired USB Office Keyboard,31080,Rp44.400,30,5.0,Adamo Store,https://www.tokopedia.com/adamostore/keyboard-mikuso-kb-039u-wired-usb-office-keyboard?extParam=ivf%3Dfalse%26keyword%3Dkeyboard%26search_id%3D20260518045926577BCC914F9E552A26QJ%26src%3Dsearch
keyboard,Ylv keyboard gaming Cantik K54 Mekanikal 98 Key untuk PC Laptop Warna Pink Putih Rose Gold Cocok untuk Gaming Kerja & Editing,99000,Rp350.000,72,4.9,Ylv Official Store,https://www.tokopedia.com/ylv-official-store/ylv-keyboard-gaming-cantik-k54-mekanikal-98-key-untuk-pc-laptop-warna-pink-putih-rose-gold-cocok-untuk-gaming-kerja-editing-1734231942200984835?extParam=ivf%3Dfalse%26keyword%3Dkeyboard%26search_id%3D20260518045926577BCC914F9E552A26QJ%26src%3Dsearch
keyboard,Keyboard Mouse Set Wireless Bluetooth 10 inch Lightweight Portable Colorful For Laptop PC Tab Phone,28999,Rp50.000,42,4.5,Kingoo Shop,https://www.tokopedia.com/kingoo/keyboard-mouse-set-wireless-bluetooth-10-inch-lightweight-portable-colorful-for-laptop-pc-tab-phone-mouse-pink-46180?extParam=ivf%3Dfalse%26keyword%3Dkeyboard%26search_id%3D20260518045926577BCC914F9E552A26QJ%26src%3Dsearch
keyboard,Combo Keyboard Mouse Mikuso KB-C039U Wired USB Office Mouse + Keyboard,41930,Rp59.900,30,4.9,Adamo Store,https://www.tokopedia.com/adamostore/combo-keyboard-mouse-mikuso-kb-c039u-wired-usb-office-mouse-keyboard?extParam=ivf%3Dfalse%26keyword%3Dkeyboard%26search_id%3D20260518045926577BCC914F9E552A26QJ%26src%3Dsearch
keyboard,10 inch Wireless Bluetooth Keyboard Lightweight Portable Keyboard Nirakabel Colorful Computer (Tanpa Mouse),33460,Rp110.000,70,4.4,CHINDO DIGITAL,https://www.tokopedia.com/chindodigital/10-inch-wireless-bluetooth-keyboard-lightweight-portable-pink-d7e1d?extParam=ivf%3Dfalse%26keyword%3Dkeyboard%26search_id%3D20260518045926577BCC914F9E552A26QJ%26src%3Dsearch
keyboard,"K98PRO Komputer Keyboard Gaming & Kantor USB Kabel Lampu RGB Rainbow Desain Warna Kombinasi 98 Tombol Cocok Laptop & PC Desktop Kantor, Bisnis , Komputer , PC , laptop dan Keyboard",117999,Rp398.000,70,4.8,Mechanic Master,https://www.tokopedia.com/mechanic-master/k98pro-keyboard-gaming-kantor-usb-kabel-lampu-rgb-rainbow-desain-warna-kombinasi-98-tombol-cocok-laptop-pc-desktop-1734003587868296905-1735001006316685001?extParam=ivf%3Dfalse%26keyword%3Dkeyboard%26search_id%3D20260518045926577BCC914F9E552A26QJ%26src%3Dsearch
keyboard,Keyboard USB Standard M-Tech STK-01 Kabel,32200,Rp46.000,30,,Starcomp Origin,https://www.tokopedia.com/starcomporigin/keyboard-usb-standard-m-tech-stk-01-kabel-1730258314505651337?extParam=ivf%3Dfalse%26keyword%3Dkeyboard%26search_id%3D20260518045926577BCC914F9E552A26QJ%26src%3Dsearch
keyboard,keyboard ps2 branded merk mixed untuk komputer,25000,,0,4.8,AD1 NETWORK,https://www.tokopedia.com/ad1com/keyboard-ps2-branded-merk-mixed-untuk-komputer?extParam=ivf%3Dfalse%26keyword%3Dkeyboard%26search_id%3D20260518045926577BCC914F9E552A26QJ%26src%3Dsearch
keyboard,keyboard merk voxy k328 berkualitas dan terjangkau,25900,Rp37.000,30,,johanstore77_NEW,https://www.tokopedia.com/johanstore77/keyboard-merk-voxy-k328-berkualitas-dan-terjangkau-1731664175537817391?extParam=ivf%3Dfalse%26keyword%3Dkeyboard%26search_id%3D20260518045926577BCC914F9E552A26QJ%26src%3Dsearch
keyboard,Keyboard MIKUSO KB-049U - Mikuso KB049U,35000,Rp50.000,30,4.9,Starcomp Origin,https://www.tokopedia.com/starcomporigin/keyboard-mikuso-kb-049u-mikuso-kb049u-1731127062301607049?extParam=ivf%3Dfalse%26keyword%3Dkeyboard%26search_id%3D20260518045926577BCC914F9E552A26QJ%26src%3Dsearch
keyboard,Armaggeddon MKA 1C Nex Hotswappable 61 Keys Wired Mechanical Gaming Keyboard,119000,Rp399.000,70,4.8,Armaggeddon Indonesia,https://www.tokopedia.com/armaggeddon-id/armaggeddon-mka-1c-nex-hotswappable-61-keys-wired-mechanical-gaming-keyboard-free-mousepad-1730810140214658906?extParam=ivf%3Dtrue%26keyword%3Dkeyboard%26search_id%3D20260518045926577BCC914F9E552A26QJ%26src%3Dsearch
keyboard,Chindo Digital Keyboard Bluetooth Warna Ungu untuk Penggunaan Harian dan Profesional,53619,Rp76.599,30,,marianacici,https://www.tokopedia.com/marianacici/chindo-digital-keyboard-bluetooth-warna-ungu-untuk-penggunaan-harian-dan-profesional-1735223380585383816-1735223402789832584?extParam=ivf%3Dfalse%26keyword%3Dkeyboard%26search_id%3D20260518045926577BCC914F9E552A26QJ%26src%3Dsearch
keyboard,KEYBOARD GAMING RGB USB CABLE - KEYBOARD PC KOMPUTER LAPTOP,50935,Rp73.500,31,5.0,LOYAL COMPUTER,https://www.tokopedia.com/loyal-computer/thermal-pasta-tabung-pasta-suntik-besar-pasta-suntik-kecil-1732009972830143774?extParam=ivf%3Dfalse%26keyword%3Dkeyboard%26search_id%3D20260518045926577BCC914F9E552A26QJ%26src%3Dsearch
keyboard,keyboard Usb / keyboard standar usb murah,26600,Rp38.000,30,,marketstoreshop,https://www.tokopedia.com/marketelektroniktoy/keyboard-usb-keyboard-standar-usb-murah?extParam=ivf%3Dfalse%26keyword%3Dkeyboard%26search_id%3D20260518045926577BCC914F9E552A26QJ%26src%3Dsearch
keyboard,Keyboard Zyrex USB Kondisi Baru lengkap Box,24500,Rp35.000,30,5.0,Pratama Jaya Computer,https://www.tokopedia.com/pratama-jaya-computer/keyboard-zyrex-usb-kondisi-baru-lengkap-box-1732453692427633886?extParam=ivf%3Dfalse%26keyword%3Dkeyboard%26search_id%3D20260518045926577BCC914F9E552A26QJ%26src%3Dsearch
keyboard,Keyboard USB M-tech STK-01 / STK01 Standart,31990,Rp45.700,30,4.9,Gaming Plus Store,https://www.tokopedia.com/logitechplus/keyboard-usb-m-tech-stk-01-stk01-standart?extParam=ivf%3Dfalse%26keyword%3Dkeyboard%26search_id%3D20260518045926577BCC914F9E552A26QJ%26src%3Dsearch
monitor,MONITOR SAMSUNG 24 inch FHD IPS 100HZ S24D300 Bezel-less Design HDMI Freesync |  S24R350 S24C330,1101050,Rp1.159.000,5,5.0,Planet Computer Store,https://www.tokopedia.com/planetcomputer/monitor-samsung-24-inch-fhd-ips-100hz-s24d300-bezel-less-design-hdmi-freesync-s24r350-s24c330-1731163362820129966?extParam=ivf%3Dfalse%26keyword%3Dmonitor%26search_id%3D20260518045936AD13A2A07CA4B7134G4X%26src%3Dsearch%26whid%3D17747898
monitor,Monitor 19/22/24/27 inch PC Monitor 75 Hz Gaming Monitor LED/LCD IPS Desktop SPK komputer 1ms PS3/PS4 HDMI/VGA GMV,695000,Rp1.690.389,59,4.7,RUBY TECH MALL,https://www.tokopedia.com/ruby-tech-mall/monitor-19-22-24-27-inch-pc-monitor-75-hz-gaming-monitor-led-lcd-ips-desktop-spk-komputer-1ms-ps3-ps4-hdmi-vga-gmv-1732522062078707707?extParam=ivf%3Dtrue%26keyword%3Dmonitor%26qcpx_cache_key%3Dqcpx_cache%7C202605181259363C881386CD27D3026DCD%7C7634487245856212744%7C959518465843019456%7C1865317142530082%26search_id%3D20260518045936AD13A2A07CA4B7134G4X%26src%3Dsearch
monitor,"MONITOR LED BULLDOZER SONIC SC-19HV 19"" INCH HDMI VGA GARANSI RESMI",494000,Rp534.000,7,4.9,Bandar Komputer,https://www.tokopedia.com/bandarkomputer/monitor-led-bulldozer-sonic-sc-19hv-19-inch-hdmi-vga-garansi-resmi-1730852346945308160?extParam=ivf%3Dfalse%26keyword%3Dmonitor%26search_id%3D20260518045931D709F38EF758B5179SLL%26src%3Dsearch
monitor,【LAIWAN】LED Monitor 24 inch Monitor PC Berkualitas Premium dengan HDMI 1080p,689000,Rp1.138.290,39,5.0,Laiwan.889,https://www.tokopedia.com/laiwan889/laiwan-led-monitor-24-inch-monitor-pc-berkualitas-premium-dengan-hdmi-1080p-1732730696721991207?extParam=ivf%3Dfalse%26keyword%3Dmonitor%26search_id%3D20260518045936AD13A2A07CA4B7134G4X%26src%3Dsearch
monitor,"Monitor 19/22/24/ nch – Gaming PC Monitor, 1ms Response, Refresh Rate Tinggi, Full HD, Eye Care, HDMI/VGA, Support PS3/PS4",672000,Rp1.734.000,61,4.8,EXPOSE Digital Mall,https://www.tokopedia.com/expose-digital-mall/monitor-19-22-24-nch-gaming-pc-monitor-1ms-response-refresh-rate-tinggi-full-hd-eye-care-hdmi-vga-support-ps3-ps4-1731806950278727419?extParam=ivf%3Dfalse%26keyword%3Dmonitor%26search_id%3D20260518045936AD13A2A07CA4B7134G4X%26src%3Dsearch
monitor,"Acer Monitor 22"" FULLHD 75hz",85000,Rp100.000,15,,littleshop90,https://www.tokopedia.com/jajanpc-1/acer-monitor-22-fullhd-75hz-1733102909549544608?extParam=ivf%3Dfalse%26keyword%3Dmonitor%26search_id%3D20260518045931D709F38EF758B5179SLL%26src%3Dsearch
monitor,Monitor 24 inch PC Monitor 75 Hz Gaming Monitor LED/LCD IPS Desktop komputer 1ms PS3/PS4 HDMI/VGA,618300,Rp1.279.999,52,3.4,MONZAOlahraga,https://www.tokopedia.com/monzaolahraga/monitor-24-inch-pc-monitor-75-hz-gaming-monitor-led-lcd-ips-desktop-komputer-1ms-ps3-ps4-hdmi-vga-1734379153422190113?extParam=ivf%3Dfalse%26keyword%3Dmonitor%26search_id%3D202605180459348E98D81F821730294IBO%26src%3Dsearch
monitor,"Monitor LED Samsung 24"" S24D300 S30GD IPS FHD 100Hz 5 GTG D-Sub HDMI - LS24D300GAEXXD",1101050,Rp1.159.000,5,4.9,Planet Computer Store,https://www.tokopedia.com/planetcomputer/monitor-led-samsung-24-s24d300-s30gd-ips-fhd-100hz-5-gtg-d-sub-hdmi-ls24d300gaexxd-1731420935089783982?extParam=ivf%3Dfalse%26keyword%3Dmonitor%26search_id%3D20260518045931D709F38EF758B5179SLL%26src%3Dsearch%26whid%3D18628502
monitor,"Monitor LED AOC 24B36X IPS 24"" 144Hz FHD HDR10 AdaptiveSync",1367050,Rp1.799.000,24,5.0,AOC Official,https://www.tokopedia.com/aoc-official/monitor-led-aoc-24b36x-ips-24-144hz-fhd-hdr10-adaptivesync-1734336373723071905?extParam=ivf%3Dfalse%26keyword%3Dmonitor%26search_id%3D20260518045936AD13A2A07CA4B7134G4X%26src%3Dsearch
monitor,"Monitor LED MSI PRO MP225V 22"" VA | MP225 22"" IPS 1080p FHD 100Hz HDMI 1.4 x1 VGA x1 VESA 100x100mm EyesErgo Business and Productivity Monitor Teknologi EyesErgo mendukung kenyamanan dengan mengurangi ketegangan mata dan desain ergonomis",1030655,Rp1.331.900,23,5.0,Abditama Official,https://www.tokopedia.com/abditama-official/monitor-led-msi-pro-mp225v-22-va-1080p-fhd-100hz-hdmi-1-4-x1-vga-x1-vesa-100x100mm-eyesergo-business-productivity-1730022882955462163-1734580351540168211?extParam=ivf%3Dtrue%26keyword%3Dmonitor%26search_id%3D20260518045931D709F38EF758B5179SLL%26src%3Dsearch%26whid%3D41808
monitor,lcd monitor wide 16in mrek smsung acer dll,230000,Rp250.000,8,4.8,Putra wijaya computer 87,https://www.tokopedia.com/sahrulibenk/lcd-monitor-wide-16in-mrek-smsung-acer-dll?extParam=ivf%3Dfalse%26keyword%3Dmonitor%26search_id%3D20260518045936AD13A2A07CA4B7134G4X%26src%3Dsearch
monitor,【Pilihan Kreator】expose Monitor pc komputer 19/22 inch monitor gaming Panel IPS Kecepatan Refresh Tinggi HDMI/VGA 1M/S Garansi Resmi 3 YEAR Biru Hitam Kabel Layar Laptop,695000,Rp1.690.389,59,4.8,RUBY TECH MALL,https://www.tokopedia.com/ruby-tech-mall/pilihan-kreator-expose-monitor-pc-komputer-19-22-inch-monitor-gaming-panel-ips-kecepatan-refresh-tinggi-hdmi-vga-1m-s-garansi-resmi-3-year-biru-hitam-kabel-layar-laptop-1731029602222376955?extParam=ivf%3Dtrue%26keyword%3Dmonitor%26qcpx_cache_key%3Dqcpx_cache%7C20260518125931B58C90634F627C03B39B%7C7634487245856212744%7C959505104199761600%7C1865142365147170%26search_id%3D20260518045931D709F38EF758B5179SLL%26src%3Dsearch
monitor,"Monitor Lenovo Legion R24s 23.8"" IPS 144Hz 99% sRGB 93 dpi",1242600,Rp3.449.000,64,5.0,TeknoTrend ID,https://www.tokopedia.com/teknotrend/monitor-lenovo-legion-r24s-23-8-ips-144hz-99-srgb-93-dpi-1731262136868898754?extParam=ivf%3Dfalse%26keyword%3Dmonitor%26qcpx_cache_key%3Dqcpx_cache%7C202605181259363C881386CD27D3026DCD%7C7634488494752859912%7C959518465843019456%7C1847206308299778%26search_id%3D20260518045936AD13A2A07CA4B7134G4X%26src%3Dsearch
monitor,Dahua Monitor Series DHI‑LM22‑A200Y | Monitor Komputer PC 22″ Inch FHD VA LED 100HZ HDMI VGA,1009000,Rp1.386.250,27,5.0,Dahua Official Store Indonesia,https://www.tokopedia.com/dahua-official-store-indonesia/dahua-monitor-series-dhi-lm22-a200y-monitor-komputer-pc-22-inch-fhd-va-led-100hz-hdmi-vga-1730963724767167513?extParam=ivf%3Dfalse%26keyword%3Dmonitor%26qcpx_cache_key%3Dqcpx_cache%7C20260518125933A08DDAC41B658903E6DF%7C7634488296068253448%7C959515523790421696%7C1862710695298065%26search_id%3D202605180459334734BA6F3DE83D092VRB%26src%3Dsearch
monitor,Monitor 16 17 19 20 inch Garis murah meriah,160000,Rp175.000,9,4.6,Comberkah,https://www.tokopedia.com/comberkah/monitor-16-17-19-20-inch-garis-murah-meriah-1733304200448738627?extParam=ivf%3Dfalse%26keyword%3Dmonitor%26search_id%3D20260518045931D709F38EF758B5179SLL%26src%3Dsearch
monitor,OUBEISI Monitor LED 19 Inch FULL HD 1080P HDMI VGA untuk PC Garansi 1 Tahun Adaptor Kabel,659000,Rp1.398.000,53,,O B S SHOP,https://www.tokopedia.com/o-b-s-shop/oubeisi-monitor-led-19-inch-full-hd-1080p-hdmi-vga-untuk-pc-garansi-1-tahun-adaptor-kabel-1734928634055394356-1734928778925605940?extParam=ivf%3Dtrue%26keyword%3Dmonitor%26qcpx_cache_key%3Dqcpx_cache%7C20260518125931B58C90634F627C03B39B%7C7634488587057514248%7C959505104199761600%7C1863766777727090%26search_id%3D20260518045931D709F38EF758B5179SLL%26src%3Dsearch
monitor,"Monitor Lenovo LED IPS L24-4e - Full HD 24"" Inch",1106750,Rp1.165.000,5,5.0,Jaya PC,https://www.tokopedia.com/jayapc/monitor-lenovo-led-ips-l24-4e-full-hd-24-inch-1731320441348851224-1735377602861565464?extParam=ivf%3Dfalse%26keyword%3Dmonitor%26search_id%3D20260518045936AD13A2A07CA4B7134G4X%26src%3Dsearch
monitor,"Monitor LED Digital Alliance DA20-BAS100 20"" TN 900p HD 5ms 100Hz HDMIx1 VGAx1 Performa Tangguh dengan Desain Modern untuk Kebutuhan Profesional",639900,Rp862.900,26,5.0,Abditama Official,https://www.tokopedia.com/abditama-official/monitor-led-digital-alliance-da20-bas100-20-tn-900p-hd-5ms-100hz-hdmix1-vgax1-performa-tangguh-dengan-desain-modern-untuk-kebutuhan-profesional-1734016799275517459?extParam=ivf%3Dfalse%26keyword%3Dmonitor%26search_id%3D20260518045936AD13A2A07CA4B7134G4X%26src%3Dsearch%26whid%3D18692340
monitor,Official Xiaomi Monitor A22i | Bezel Tipis FHD 75Hz Bodi Tipis,1053950,Rp1.153.950,9,5.0,Xiaomi Indonesia,https://www.tokopedia.com/xiaomi/official-xiaomi-monitor-a22i-bezel-tipis-fhd-75hz-bodi-tipis-monitor-only-945fd?extParam=ivf%3Dfalse%26keyword%3Dmonitor%26search_id%3D202605180459334734BA6F3DE83D092VRB%26src%3Dsearch
monitor,Xiaomi Monitor A24i 2026 Layar Jernih dengan Full HD Fast IPS | Refresh Rate Tinggi 144Hz | Warna Akurat dengan 99% sRGB | Nyaman di Mata dengan Low Blue Light | Monitor PC [Xiaomi Official Store],1400252,Rp1.573.950,11,4.9,Xiaomi Indonesia,https://www.tokopedia.com/xiaomi/xiaomi-monitor-a24i-2026-layar-jernih-dengan-full-hd-fast-ips-refresh-rate-tinggi-144hz-warna-akurat-dengan-99-srgb-nyaman-di-mata-dengan-low-blue-light-monitor-pc-xiaomi-official-store-1734120402461492761?extParam=ivf%3Dfalse%26keyword%3Dmonitor%26search_id%3D20260518045931D709F38EF758B5179SLL%26src%3Dsearch
monitor,"Monitor LED PRO MSI MP251L E2 24.5"" IPS 1080p FHD 120Hz VGA x1 HDMI x1 Vesa 100x100mm Business Productivity Monitors 4-Side Slim Bezel 92% Screen-To-Body Ratio EyesErgo Slim Sleek Smooth  Simplicity At Your Fingertips - MSI Display Kit App",1314900,Rp1.547.900,15,5.0,Abditama Official,https://www.tokopedia.com/abditama-official/monitor-led-pro-msi-mp251l-e2-24-5-ips-1080p-fhd-120hz-vga-x1-hdmi-x1-vesa-100x100mm-business-productivity-monitors-4-side-slim-bezel-92-screen-to-body-ratio-eyesergo-slim-sleek-smooth-simplicity-at-your-fingertips-msi-display-kit-app-1731463784752645651?extParam=ivf%3Dtrue%26keyword%3Dmonitor%26search_id%3D202605180459348E98D81F821730294IBO%26src%3Dsearch%26whid%3D18692340
monitor,"Monitor LED SPC SM-19 19"" HD HDMI VGA Input SPC Garansi Resmi",588000,Rp603.000,2,4.9,Jaya Komputa,https://www.tokopedia.com/jaya-komputa/monitor-led-spc-sm-19-19-hd-hdmi-vga-input-spc-garansi-resmi-1729824548929636350?extParam=ivf%3Dfalse%26keyword%3Dmonitor%26search_id%3D202605180459348E98D81F821730294IBO%26src%3Dsearch
monitor,"Monitor LED Viewsonic VA22E2-H VA22E2H 22"" VA 100Hz | VA221AH 22"" IPS 120Hz 1080p FHD HDMI VGA Vesa 100x100mm Borderless Design Eye ProTech for comfortable Viewing Cocok untuk Kerja di Kantor, maupun Entertainment di rumah",970805,Rp1.212.900,20,5.0,Abditama Official,https://www.tokopedia.com/abditama-official/monitor-led-viewsonic-va22e2-h-va22e2h-22-va-100hz-va221ah-22-ips-120hz-1080p-fhd-hdmi-vga-vesa-100x100mm-borderless-design-eye-protech-for-comfortable-viewing-cocok-untuk-kerja-di-kantor-maupun-entertainment-di-rumah-1734500391458735635?extParam=ivf%3Dfalse%26keyword%3Dmonitor%26search_id%3D20260518045931D709F38EF758B5179SLL%26src%3Dsearch%26whid%3D41808
monitor,READY MONITOR LED 19 INCH WIDE LG LENOVO DELL HP MASIH MULUS,315000,Rp350.000,10,4.8,cahaya depari computer,https://www.tokopedia.com/deparicomputer/ready-monitor-led-19-inch-wide-lg-lenovo-dell-hp-masih-mulus?extParam=ivf%3Dfalse%26keyword%3Dmonitor%26search_id%3D20260518045931D709F38EF758B5179SLL%26src%3Dsearch
monitor,MONITOR LED MEJEC 19INCH HDMI VGA Input Flat Bezel Tipis,475000,Rp515.000,8,5.0,KSS Komputer,https://www.tokopedia.com/ksskomputer/monitor-led-power-up-powerup-18-5-inch-19-in-vga-hdmi-support-pc-cctv?extParam=ivf%3Dfalse%26keyword%3Dmonitor%26search_id%3D20260518045931D709F38EF758B5179SLL%26src%3Dsearch
monitor,MONITOR LG 20 INCH,410000,Rp425.000,4,5.0,Rhevan Central Computindo,https://www.tokopedia.com/reankcentral/monitor-lg-20-inch?extParam=ivf%3Dfalse%26keyword%3Dmonitor%26search_id%3D20260518045931D709F38EF758B5179SLL%26src%3Dsearch
